Open,Close,High,Low,Stochastic_Oscillator,Wiki_5day_Disparity,Wiki_3day_Disparity,Google_MA_6,RSI_Move,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_RSI_Move,Wiki_5day_Disparity_Move,Google_EMA5_Move,Google_Move,Google_3day_Disparity_Move,Google_RSI_Move,Google_ROC_Move,Target
105.5232436,108.328468,108.6412453,105.1713681,97.21254224,0.964985848,0.966488757,5591.666667,1,0,1,0,0,0,1,1,0,1,1,1
108.2404977,107.145782,108.4946312,107.0284876,84.77615577,1.003581312,0.969847929,5646.666667,0,1,1,0,1,1,0,0,0,0,0,0
107.6931377,105.249565,107.6931377,103.7443232,65.47263153,0.897380268,0.928624883,6045,0,0,0,0,0,0,1,1,1,1,1,0
104.7706341,102.991714,105.1029571,102.3954812,42.48766646,0.976048884,1.013980729,6408.333333,0,1,0,0,1,1,1,0,0,1,0,0
104.086426,103.685684,104.3112377,103.0014787,39.78630903,1.020083682,1.040496965,6480,1,1,0,1,1,1,1,0,0,0,1,0
103.6367997,103.881157,104.047318,103.0405671,32.91998747,1.04800222,1.028968398,6600,1,1,1,1,1,1,1,0,1,0,0,0
103.0210396,105.142059,105.6503183,102.4736734,50.6888431,0.965688208,0.946786964,6563.333333,1,0,0,0,0,0,0,0,0,0,1,1
105.366867,105.601448,105.6112242,104.4089834,57.16263474,0.925507901,0.938483548,6500,1,0,0,0,0,0,0,0,0,0,0,1
105.6796386,105.689407,105.9728624,105.1322734,58.40216864,1.031986532,1.062391681,6245,1,1,0,1,1,1,0,1,1,1,1,1
106.1097086,106.422485,106.6375204,105.7285113,68.73283442,1.211480847,1.182815356,6071.666667,1,1,1,1,1,1,1,1,1,1,1,1
106.8623382,107.018723,107.2728566,106.3052036,74.02203655,0.97587956,0.917709743,5948.333333,1,0,1,0,0,0,1,1,0,0,1,1
107.2337471,107.194649,107.6735951,107.126229,76.83876158,0.963440056,0.920347204,5941.666667,1,0,0,0,1,0,1,1,1,1,1,0
106.9502903,106.539772,107.2142,105.933763,66.3536233,0.896979045,0.955073148,5770,0,0,0,0,0,0,0,0,0,0,0,0
106.7743671,105.767616,107.106697,105.6600978,53.99074839,0.989818105,1.045560639,6038.333333,0,1,1,1,1,1,1,1,1,1,1,0
106.1096989,107.087128,107.2728415,105.6014387,76.92296077,0.923291413,0.940488842,6225,1,0,0,0,0,0,1,0,0,1,0,1
106.4493613,105.634979,106.9399566,104.810775,61.14963784,0.978097983,0.98168145,6126.666667,0,1,1,0,1,1,0,0,0,0,0,0
106.2629538,105.615364,106.8124186,105.2817631,61.00441995,0.927648732,0.961412487,6141.666667,0,0,0,0,0,0,1,1,1,1,1,0
105.3406251,105.556488,105.870469,104.6832284,59.28578871,0.956217058,0.985696645,6086.666667,0,1,0,0,1,1,1,1,1,1,1,1
105.487801,104.85984,105.8704653,104.4771757,45.88851019,1.194963015,1.174891775,6250,0,1,1,1,1,1,0,0,0,0,0,0
104.9088942,103.98658,105.3308062,103.8590203,29.09479596,0.924031924,0.902598653,6001.666667,0,0,0,0,0,0,0,0,0,0,0,0
103.8590164,105.046257,105.3209884,103.7903341,32.34196452,0.989499911,0.950156651,5886.666667,1,1,1,0,1,1,1,1,1,1,1,1
105.1345658,105.53685,106.1451901,104.8598334,44.97549586,0.920466029,0.971963595,5928.333333,1,0,0,0,0,0,0,0,0,0,0,1
105.644788,106.361061,106.5180476,105.536857,66.20020859,0.898037799,0.950621217,5885,1,0,0,0,0,0,1,1,0,1,1,1
107.2146891,107.538483,107.5777316,106.4689892,96.52065289,1.040469727,1.054495041,5745,1,1,0,1,1,1,0,0,0,0,0,1
107.872085,108.186066,108.4215498,107.7249055,94.91529279,1.06067179,1.058332474,5716.666667,1,1,1,1,1,1,1,1,1,1,1,1
108.3724948,109.912964,109.9227779,108.1958805,99.83996807,1.179560649,1.111048636,5728.333333,1,1,1,1,1,1,0,0,0,0,0,1
109.5695516,109.844284,110.4918737,109.3438817,90.33670242,1.082003902,1.014982954,5616.666667,0,0,1,1,0,0,0,1,1,1,1,1
109.5891711,110.217133,110.6586658,109.4223638,93.57146961,0.893659369,0.867752623,5695,1,0,0,0,0,0,1,1,1,1,1,0
108.7649701,109.608795,109.8540926,108.146823,84.71432603,1.140194489,1.137224966,5623.333333,0,1,1,1,1,1,0,0,0,0,0,1
108.9219682,106.449364,109.3242524,106.0666997,38.71434905,0.934299881,0.960299141,5818.333333,0,0,0,0,0,0,1,1,1,1,1,0
106.2138826,106.694664,106.9399617,105.4878035,42.28581314,0.963175937,0.935553169,5861.666667,1,1,1,0,1,1,1,0,0,0,1,0
106.1942647,106.174637,106.6750462,105.2130741,34.71444031,0.950724146,0.977792863,6043.333333,0,0,0,0,0,0,1,1,0,1,1,1
106.7927731,107.322617,107.5777285,106.3218066,51.42854281,0.972453165,1.016708518,6215,1,1,1,1,1,1,1,0,1,1,0,1
106.8516618,109.147644,109.4910588,106.841847,78.00016282,0.961605891,0.971656333,6128.333333,1,0,0,0,0,0,0,0,0,0,1,1
109.3340626,109.608795,109.7461607,108.4313693,81.8951346,1.096744665,1.081624976,6236.666667,1,1,1,1,1,1,1,1,1,1,0,1
110.0110905,110.786232,111.5908073,110.0110905,87.38461976,1.045493077,1.025404157,6158.333333,1,0,1,1,0,0,1,1,1,1,1,1
111.2277731,111.237587,111.5908156,110.3250787,94.46154046,0.953362317,0.92851251,6016.666667,1,0,1,0,0,0,0,0,0,0,0,1
111.5515563,110.030708,111.5613633,109.7559766,75.538243,1.059378468,1.051307939,5868.333333,0,1,0,1,1,1,0,1,1,1,1,0
110.0797706,111.080582,111.5613634,109.61861,91.99977559,1.194843443,1.173857868,5748.333333,1,1,1,1,1,1,0,1,1,1,1,1
110.9236042,109.598991,111.1885228,108.9514091,68.76912264,1.049684382,0.98448317,5705,0,0,1,1,0,0,0,0,0,0,0,0
110.1680861,111.433823,111.6594998,109.8246703,96.49919497,0.975972944,0.919546607,5658.333333,1,0,1,0,0,0,1,1,1,1,1,1
111.8557205,112.110832,113.1214573,111.3749391,87.22083585,0.851466653,0.890443506,5658.333333,1,0,0,0,0,0,1,1,1,1,1,0
110.9039714,112.513123,112.7388008,110.109209,92.30772898,0.919091373,0.996494788,5536.666667,1,1,0,0,1,1,0,0,0,0,0,1
112.6406866,112.297264,112.9350389,111.6104335,89.57823301,1.003578486,1.050503168,5550,0,1,0,1,1,1,1,1,1,1,1,0
112.3168864,111.836105,112.8957859,111.6006144,83.74696522,0.952143293,0.954507551,5588.333333,0,0,1,0,0,0,1,1,1,1,1,1
112.6210616,112.258026,112.7486213,112.0519691,87.30182908,1.079375623,1.054814281,5675,1,1,1,1,1,1,1,1,0,1,0,0
112.0421577,112.218773,112.4150082,111.5417485,85.62515464,0.897643511,0.914304673,5675,0,0,0,0,0,0,1,0,0,0,0,1
112.5916072,113.435432,113.5041144,112.5719863,98.64605157,0.955961332,0.966561875,5566.666667,1,1,0,0,1,1,0,0,0,0,1,1
113.1312796,112.9841,113.6611156,112.2874547,85.62509944,1.012422716,1.047069272,5706.666667,0,1,0,1,1,1,0,0,1,0,0,1
113.2490207,113.003723,113.9947275,112.7682392,80.35015,1.06912778,1.066598361,5566.666667,1,1,1,1,1,1,0,0,0,0,0,0
112.4542549,110.668488,112.6014345,109.530303,34.046609,0.962317666,0.934076224,5520,0,0,0,0,0,0,1,1,1,1,1,0
110.5114923,110.020897,111.0413362,108.558925,26.8952377,0.895796848,0.901674665,5510,0,0,0,0,0,0,1,1,1,1,1,0
109.5597392,108.764969,109.9227748,107.2833693,22.07600361,1.033925687,1.077570655,5571.666667,0,1,0,1,1,1,1,1,0,1,1,0
109.0495166,110.148453,110.9530293,108.7159158,42.69007255,1.05586688,1.070848637,5568.333333,1,1,1,1,1,1,0,0,0,0,0,1
109.1476351,104.163193,109.4027466,103.8001496,3.561142501,1.251850633,1.15663261,5560,0,1,1,1,1,1,0,0,0,0,1,0
103.3684194,103.917892,106.8810834,102.2400493,14.27382899,0.917428681,0.865891473,5610,0,0,0,0,0,0,0,0,1,0,0,1
106.9595912,107.509056,109.1476424,105.1051419,44.82476328,0.921292816,0.907216495,5715,1,1,0,0,1,1,1,1,1,1,1,0
106.8614766,105.576111,107.4207543,104.9383361,28.38071459,0.917824577,0.998130841,5715,0,0,0,0,0,0,1,0,0,0,0,1
107.4796108,108.912148,109.31444,106.9007045,56.7612194,1.04579374,1.091316527,5611.666667,1,1,1,1,1,1,0,0,0,0,1,1
109.5793578,108.627602,109.7069106,107.4894249,54.34051509,1.045615614,1.014368861,5535,0,0,1,1,0,0,0,0,0,0,0,0
108.029086,106.459183,108.450999,105.8017872,35.89322993,0.933483653,0.909390445,5678.333333,0,0,0,0,0,0,1,1,1,1,1,0
106.8810825,106.616165,108.7747812,106.1746244,37.22871524,0.888742026,0.916625506,5835,1,0,0,0,0,0,1,0,0,0,0,1
107.2637509,107.567917,108.4608043,106.2040631,45.3255086,1.003022182,1.06358964,5731.666667,1,1,0,1,1,1,0,0,0,0,0,0
105.7429021,106.066696,106.9203347,103.1329392,36.93180611,1.066835823,1.076520221,5726.666667,0,1,1,1,1,1,1,1,1,1,1,1
106.3708788,100.395424,106.4493681,99.67915092,6.304008068,1.089165758,1.033599709,5520,0,1,1,1,1,1,0,0,0,0,0,0
104.5458555,106.262939,107.2146879,104.1533783,58.39860858,1.156256813,1.084519042,5585,1,1,1,1,1,1,1,1,1,1,1,0
103.7020339,104.948143,106.7044751,102.7895267,46.73628651,0.873681363,0.860033727,5341.666667,0,0,0,0,0,0,0,0,0,0,0,1
106.0765117,101.896637,106.6554102,99.71839299,22.11347448,0.934868814,0.946037563,5736.666667,0,1,0,0,1,1,1,1,1,1,1,0
101.7102176,101.7789,102.416668,98.2269882,30.94020741,0.965051846,1.035721295,5770,0,1,0,0,1,1,0,0,0,0,0,1
103.4567368,104.800964,106.1059485,103.4076744,57.26498466,0.978993704,1.006492267,5773.333333,1,0,1,0,1,1,0,1,0,1,1,1
105.0364462,103.927696,105.3013647,103.5450327,49.65806913,0.98217427,0.968021576,6145,0,0,0,0,0,1,1,1,1,1,0,0
104.477173,104.163193,105.3013701,103.0053872,51.70945059,0.942471382,0.956129032,6180,1,0,0,0,0,0,0,0,0,0,0,0
104.3692368,105.487793,105.7134629,103.9080763,63.24785612,1.008398426,1.030715358,6430,1,1,0,1,1,1,1,1,1,1,0,1
105.3602393,105.693848,106.7927765,104.2809316,70.7907314,1.052077854,1.054172767,6036.666667,1,1,1,1,1,1,0,0,0,0,1,1
107.3814977,109.854095,110.1288274,107.3422501,97.69168131,1.025318676,0.998102647,6095,1,0,1,1,0,0,1,1,1,1,1,1
109.6971105,109.648048,110.0993947,108.8238518,95.96046148,1.083836428,1.046275085,6083.333333,0,1,1,1,1,1,0,0,0,0,0,0
108.764978,107.509056,109.3536914,106.7142936,77.98851641,0.870891613,0.878034626,6083.333333,0,0,0,0,0,0,1,1,1,1,1,0
107.3618711,104.85984,107.891715,104.1043183,55.72963725,1.123317388,1.114616871,6233.333333,0,1,1,1,1,1,1,0,0,1,0,0
105.5270553,104.928528,106.6946672,104.6341679,56.30675814,1.064703306,1.065267001,6150,1,0,1,1,0,0,0,0,0,0,0,1
106.5249202,103.440529,106.6825928,102.9478143,43.80449712,0.945448552,0.908099551,6118.333333,0,0,1,0,0,0,0,1,1,0,0,0
103.4602317,105.716866,106.2292932,102.3959738,62.93042351,0.955444432,0.950619584,6103.333333,1,0,0,0,1,1,1,1,1,1,1,1
105.5197824,106.712151,107.2935504,105.2438632,71.29287056,0.879497908,0.946278511,6145,1,0,0,0,0,0,1,0,0,0,0,1
106.6924301,103.095619,106.9782056,102.0412096,13.03732953,0.984384037,1.02550713,5980,0,1,0,0,1,1,0,0,0,0,0,0
100.3167196,100.228027,101.4696701,97.90241254,19.02122975,1.003817249,1.017635796,5980,0,0,0,0,0,1,1,1,1,1,1,1
102.0904774,101.60762,102.9083857,100.7502935,30.30493817,1.000240154,0.989507028,6073.333333,1,0,1,0,0,0,1,0,0,0,0,0
100.6813186,101.568207,102.2974228,100.5137976,29.98257875,0.901107057,0.90948814,6040,0,0,0,0,0,0,0,0,0,0,0,1
103.2631496,104.918671,105.0763358,103.0562104,57.38606575,1.044249939,1.064656063,5833.333333,1,1,1,1,1,1,0,0,0,0,0,1
104.7215705,105.578896,105.7661305,103.8248338,62.78605429,1.092711265,1.094809481,5888.333333,1,1,1,1,1,1,1,1,1,1,1,1
106.3179752,109.500916,109.7078552,106.2884142,95.09322321,1.068711295,1.015220842,5813.333333,1,0,1,1,0,0,0,0,0,0,0,1
108.7224251,108.584465,109.5009153,107.441364,90.4841333,1.058387825,1.003933766,5553.333333,0,1,1,1,1,0,0,0,0,0,1,1
109.0870275,109.274261,109.3530973,107.766556,96.32716707,0.933254076,0.934965498,5476.666667,1,0,0,0,0,0,1,1,1,1,1,1
111.3535237,110.456779,111.7674021,109.1166019,90.5472479,1.309974584,1.262118941,5563.333333,1,1,1,1,1,1,1,1,0,1,1,0
110.3089623,106.938789,110.9987599,106.6333079,65.17405892,0.930959075,0.899698088,5790,0,0,0,0,0,0,1,1,0,1,0,0
104.278138,107.599037,107.6483045,103.4700859,69.93603871,0.915810442,0.864780134,5501.666667,1,0,1,0,0,0,0,0,0,0,0,1
106.8008274,103.292702,107.8552368,102.7802817,38.87698175,0.845100787,0.9218107,5660,0,0,0,0,0,0,1,1,1,1,1,0
103.272998,106.022339,106.4066633,102.3762534,58.56424506,0.972493533,1.071553229,5958.333333,1,1,1,1,1,1,1,1,1,1,0,1
108.2001505,107.007774,109.3333884,105.8745361,65.67160707,1.075162475,1.074352941,6071.666667,1,1,1,1,1,1,1,0,0,0,0,1
109.2742632,107.490639,109.6487244,107.4512208,61.99650452,0.996200091,0.957916742,6346.666667,1,0,1,0,0,0,1,1,1,1,1,0
107.9833507,107.85524,109.2545556,107.0471879,65.23636424,1.005537662,0.981612577,6500,1,1,0,0,1,1,1,0,0,0,1,0
106.6727312,104.485077,107.6680169,103.9628004,22.45543839,0.875538183,0.912427433,6925,0,0,0,0,0,0,1,1,0,1,0,0
103.8741098,101.390823,104.2584263,100.2280164,10.07685021,1.050220563,1.075067541,7065,0,1,1,1,1,1,0,0,1,0,0,0
102.2382976,102.455093,102.9872258,101.0262165,19.29978484,0.875096605,0.905939071,7208.333333,1,0,0,0,0,0,1,1,1,1,1,0
102.1397588,102.179176,105.3226908,99.87326727,19.38693955,1.135888502,1.110312204,7088.333333,0,1,1,1,1,1,0,0,0,0,0,0
101.5484992,100.030937,102.7901353,97.34071187,18.64755593,1.115281806,1.091668213,6956.666667,0,1,1,1,1,0,1,1,1,1,1,0
100.1491829,96.798729,101.4992241,96.03994445,4.824584916,1.058743541,0.995906882,6993.333333,0,0,1,1,0,0,1,1,1,1,1,0
96.25673812,92.758461,96.54251361,92.61065251,0.803826549,0.726478299,0.725773596,7135,0,0,0,0,0,0,1,1,0,1,1,0
93.75374599,99.094772,99.22288176,92.59093937,38.12823652,0.818090925,0.91024103,7297.777778,1,1,0,0,1,1,1,0,0,0,0,1
97.85313777,99.705742,99.71559826,94.99539166,41.71000284,0.880742605,1.039876161,7316.666667,1,1,0,0,0,1,1,0,0,0,1,1
100.6024728,98.927246,100.9178181,98.06992054,37.14612777,0.87196468,0.935257122,7625,0,0,1,0,0,0,1,0,0,0,0,0
99.81413777,100.090057,100.9079653,98.97652383,43.96302103,0.935055973,0.942183878,7806.666667,1,0,0,0,0,1,1,1,1,1,0,0
98.09949,99.646614,100.2674315,97.49837714,41.36336933,1.096225019,1.120696179,7926.666667,0,1,1,1,1,1,1,0,0,1,0,1
98.64147528,95.98082,98.73016787,95.7837292,20.34300708,1.408196063,1.3134173,7738.333333,0,1,1,1,1,1,0,0,0,0,0,0
98.26701905,100.444817,101.016368,97.48852885,52.09151193,0.97539135,0.872786626,7648.888889,1,0,1,0,0,0,0,1,1,1,1,1
100.1590426,100.572922,101.7652906,99.50866318,62.69351585,1.01093591,0.923792002,7456.666667,1,1,1,1,1,1,0,0,0,0,0,1
101.5386401,101.302139,102.4550894,100.2280171,68.42106247,1.031712852,1.082393484,7350,1,1,0,1,1,1,0,1,1,1,1,1
102.3466949,102.750717,103.3518289,101.7357257,79.79874293,1.039655172,1.05861699,7106.666667,1,1,1,1,1,1,0,0,0,0,0,0
101.7160248,102.090485,102.2383014,100.8882601,88.27844196,1.145035938,1.06959607,7016.666667,0,1,1,1,1,1,1,1,1,1,1,0
101.6864555,101.302139,101.9328128,100.159037,80.95241193,0.970887587,0.935445581,7100,0,0,0,0,0,0,1,0,0,0,0,0
100.4152566,100.563072,101.3711241,99.7845818,74.0843273,0.9815352,0.972726435,7046.666667,0,1,0,1,1,1,0,0,0,0,1,1
101.0163763,103.47995,103.5193682,100.3955509,99.63930621,1.001381597,1.029740481,6945,1,1,0,1,1,1,0,0,0,0,0,1
103.7263044,103.844551,104.7117338,103.4306726,91.07500729,0.984411406,0.995791246,7050,1,0,1,0,0,0,1,1,1,1,1,0
103.4700851,104.573769,105.0763321,103.2335841,94.59179436,1.028881883,1.012652383,7096.666667,1,1,1,1,1,1,0,0,0,0,0,1
105.8942446,106.140602,106.3278365,104.366834,98.22427314,0.942590498,0.948941824,6718.333333,1,0,0,0,0,0,0,0,0,0,0,0
105.1945844,104.140175,105.5394827,103.3321239,79.25228305,1.103620955,1.094008546,6961.666667,0,1,1,1,1,1,1,1,1,1,1,0
104.5737676,105.155167,105.4803607,103.8051258,88.87843695,1.003955392,0.99690881,7200,1,0,0,0,0,0,1,0,0,0,1,1
105.3029904,104.652603,105.4409495,103.8051327,81.04791004,0.971741162,0.946790465,7518.333333,0,0,1,0,0,0,1,0,0,0,0,1
105.6774471,105.608467,106.3081209,104.6525995,89.45078079,0.958511762,0.972172605,7770,1,0,0,0,0,0,1,1,1,1,1,0
104.7117337,103.548927,104.9285292,103.1350486,57.53016422,0.979800198,1.014973465,7955,0,1,0,1,1,1,0,0,0,0,1,0
103.3518301,101.440102,103.4405226,100.6813174,25.30117297,1.042397905,1.043405521,8385,0,1,1,1,1,1,0,0,0,0,0,0
103.0956291,104.829979,104.829979,102.8098536,77.10837184,1.254389183,1.1869576,8086.666667,1,1,1,1,1,1,0,0,0,0,0,0
102.2875764,102.908394,103.6868842,101.6766072,47.74095343,0.981284252,0.923975659,8078.333333,0,0,1,0,0,0,1,1,1,1,1,0
102.2678624,101.282433,102.5831988,100.8586974,22.8915312,0.892977107,0.861201096,8210,0,0,0,0,0,0,1,1,0,1,0,0
101.3711178,104.199295,104.2584257,101.2725689,64.1193689,0.876404494,0.948708278,8011.666667,1,0,0,0,0,0,0,0,0,0,1,1
104.5146439,105.657745,105.7070125,104.4161019,88.13266132,0.893886044,0.989371125,8013.333333,1,0,0,0,0,1,0,0,1,0,1,1
105.4409445,104.485077,105.4409445,103.9923623,67.36468059,1.004294303,1.030451385,8100,0,1,1,0,1,1,1,1,1,1,1,0
103.6573156,103.736145,104.0514814,102.7704282,54.10107543,1.055578,1.043453456,8193.333333,0,1,1,1,1,1,0,0,0,0,0,0
102.8689763,104.130325,104.2387232,102.7408735,61.29603764,1.037762797,1.009260117,8135,1,0,1,1,0,0,1,1,1,1,1,1
104.652601,103.716446,105.0270691,103.4405267,53.94054702,1.029741863,1.004470395,8046.666667,0,1,1,1,1,0,1,1,1,0,1,0
104.5934779,105.33255,105.5789074,103.9430985,82.66207629,1.122574767,1.093543334,8200,1,1,1,1,1,1,1,1,1,1,1,1
105.9336643,105.253716,106.2095835,105.155174,81.26103215,0.994394797,0.970998279,8321.666667,0,0,1,0,0,0,1,0,0,0,0,0
104.7609997,105.342407,105.7267235,104.1204765,84.31376996,0.939247111,0.922111866,8378.333333,1,0,0,0,0,0,1,0,0,0,1,1
106.3376859,106.643166,106.7220023,105.7956968,98.69491091,1.004009708,1.029112213,8551.666667,1,1,0,1,1,1,1,1,1,1,0,0
106.2194348,106.593895,107.0767613,106.2095785,92.23445887,1.007523118,1.033955857,8676.666667,0,1,1,1,1,1,1,1,1,1,1,1
106.7423449,106.039703,106.8215169,105.1886134,83.32184547,1.081555637,1.050127226,8640,0,1,1,1,1,1,0,0,0,0,0,0
105.79229,108.276283,108.3455567,105.7626018,99.07473003,1.073918392,1.032528339,8618.333333,1,1,1,1,1,0,1,1,1,1,1,1
108.9096492,109.820114,110.0477267,108.6820295,97.40616918,0.907391282,0.896205734,8440,1,0,0,0,0,0,0,0,0,0,0,1
110.6019294,110.433685,111.0175753,110.1071104,92.94537476,0.914691204,0.938233203,8165,1,0,0,0,0,1,0,0,0,0,0,0
110.1071084,111.195709,112.0665873,110.018037,90.66153708,1.019103334,1.073824893,8118.333333,1,1,0,1,1,1,1,1,1,1,1,1
110.5326528,111.007675,111.1957092,109.7310412,88.64524103,1.02173913,1.030465792,8015,0,0,1,1,0,1,1,0,0,0,1,1
110.8790314,110.869133,111.7103232,110.5722456,87.15964967,0.962934865,0.935919944,8000,0,0,1,0,0,0,0,0,0,0,0,1
111.7202146,111.363945,111.8488656,110.5128555,91.85442386,1.058627617,1.048429319,7963.333333,1,1,1,1,1,1,1,1,1,1,1,1
111.8488678,111.096748,112.0764875,109.6518777,87.95410504,1.056702351,1.059306804,8788.333333,0,1,1,1,1,0,1,1,1,1,1,0
111.0868528,110.542549,111.2254011,110.0774251,80.71975392,0.937548871,0.92010573,9616.666667,0,0,1,0,0,0,1,0,0,0,0,0
110.7107925,110.592033,111.4926074,110.2753489,81.3417239,0.987923339,0.982848685,9998.333333,1,1,0,0,1,1,1,0,0,0,0,0
110.2456612,109.246124,110.3941079,108.7315163,58.90802494,1.035065267,1.06383725,10576.66667,0,1,0,1,1,1,1,1,1,1,1,0
108.0288669,109.364876,109.5628006,107.6725963,60.63209827,0.888271115,0.901720122,11510,1,0,0,0,0,0,1,1,1,1,1,1
109.8399054,111.660843,111.7795946,109.8300139,93.96556186,0.953555958,0.959271858,12150,1,1,0,0,1,1,1,0,0,0,0,1
111.6509437,112.442657,112.8088181,111.4827073,94.80343706,1.043670954,1.083309958,11933.33333,1,1,0,1,1,1,0,0,0,0,0,1
112.947376,113.313545,113.808364,112.6010047,91.93550011,0.997012493,1.000181637,11616.66667,1,0,1,0,0,0,0,0,0,0,1,1
113.3531261,113.402603,114.0062831,113.1453031,90.46874071,0.938825126,0.917910448,11916.66667,1,0,0,0,0,0,1,1,1,1,1,1
114.1448295,114.708931,116.0350418,113.4026011,84.14206932,0.822548677,0.862645201,12216.66667,1,0,0,0,0,0,1,1,1,1,0,1
114.966228,116.351723,116.3913095,114.8474764,99.54595933,1.004907689,1.076907023,12216.66667,1,1,0,1,1,1,1,0,0,0,1,1
116.8663277,116.430893,117.2127069,115.7777281,91.80498083,1.016230839,1.051851084,12250,1,0,1,1,0,1,0,0,0,0,1,0
116.1735801,116.302231,117.5194885,115.5006264,87.63815583,0.992085575,0.959820538,12100,0,0,1,0,0,0,0,0,0,0,0,0
115.9261794,118.974266,119.5680477,115.8766945,95.00832954,0.956964892,0.947466777,12566.66667,1,0,0,0,0,0,1,1,1,1,1,1
118.2617217,115.837112,118.3507852,115.8272136,68.63561028,0.927218345,0.967595101,12550,0,0,0,0,0,0,1,0,0,0,0,0
115.3521884,116.440796,116.7871673,115.1146773,73.71052489,1.038956959,1.063914209,12283.33333,1,1,1,1,1,1,0,0,0,0,0,1
117.3908439,116.688202,117.4799073,115.6391799,75.79036189,1.049297106,1.039013733,12250,1,1,1,1,1,1,1,1,1,1,1,0
116.6585111,115.560013,116.9850935,114.3229656,66.30615686,1.197030715,1.125247198,12200,0,1,1,1,1,1,0,0,0,0,1,0
116.2230783,115.718361,116.3616276,114.9266477,60.4675152,2.697713802,2.056191378,12683.33333,1,1,1,1,1,1,1,1,1,1,0,1
116.8465469,116.717896,117.0939564,115.7480479,64.74914382,0.641417126,0.492065491,12683.33333,1,0,1,0,0,0,1,0,0,0,1,1
117.7174223,117.786697,117.8757684,116.8762311,74.43175358,0.637873968,0.500273029,12866.66667,1,1,0,0,1,0,1,1,1,1,1,1
117.8262841,117.954941,118.241937,117.2918787,74.88446417,0.563537676,0.928377312,12800,1,0,0,0,0,0,0,0,0,0,0,1
118.6179918,118.726852,119.1820844,117.91535,86.35628884,0.576680366,0.96637744,12633.33333,1,1,0,0,0,1,0,1,1,1,1,1
118.8555061,118.123177,118.9841639,117.1533279,72.45284805,0.933119635,0.978725425,12533.33333,0,0,0,0,0,1,0,0,0,0,0,0
118.152871,118.64769,118.9841709,118.1330822,82.45293939,0.870172041,0.911577482,12416.66667,1,0,0,0,0,0,1,1,1,1,1,1
118.5685125,118.687271,118.7763354,117.4106371,83.20757009,0.995755218,1.026955817,11966.66667,1,1,0,0,1,1,0,0,0,0,0,0
117.4007324,118.043999,118.3013068,117.3512555,70.94328159,1.047551789,1.068748124,11683.33333,0,1,1,0,1,1,1,1,1,1,1,1
118.5190277,118.944572,119.1029101,118.3013064,95.11202699,1.033087149,1.005366555,11566.66667,1,0,1,0,0,0,0,0,0,0,0,1
119.290945,119.083122,119.5977297,118.6773665,90.2439672,0.955507585,0.933326825,11333.33333,1,0,0,0,0,0,0,1,0,1,1,1
119.3899152,119.696701,119.7263961,119.122717,99.45044032,0.929600191,0.952833078,11483.33333,1,0,0,0,0,0,1,1,1,1,1,1
119.6868088,119.79567,120.3201771,119.3206408,91.2541504,0.972557298,1.015961357,11633.33333,1,1,0,0,0,1,1,1,0,1,1,1
120.3795489,119.518562,120.3894483,118.8555056,84.05787913,1.096888303,1.098249125,12133.33333,0,1,1,1,1,1,1,0,0,0,0,0
119.9836949,120.508202,120.587374,119.2909514,98.36398668,1.116544897,1.065205171,12366.66667,1,1,1,1,0,1,1,0,0,1,1,1
120.9238553,122.091629,122.2400687,120.0430786,97.23258316,1.170833333,1.084104938,12933.33333,1,1,1,1,1,1,1,1,1,1,1,1
121.3493988,122.477585,122.7150961,121.299914,95.72957552,0.825201884,0.806448666,13233.33333,1,0,0,0,0,0,0,0,0,0,0,1
122.8140632,124.140182,124.2787313,122.546865,98.05555839,0.884656562,0.914740726,13283.33333,1,1,0,0,1,1,0,1,1,1,0,1
124.4865465,123.71463,124.5459218,123.2297025,88.75507233,0.947065593,1.05344,12750,0,1,0,0,1,1,0,0,0,0,0,1
128.7122964,127.811722,130.008719,127.4950458,82.64267555,1.048040014,1.077321642,12283.33333,1,1,1,1,1,1,0,1,1,0,1,0
128.3560188,128.544052,129.1675288,127.6830721,88.42843191,0.970255837,0.935535376,11816.66667,1,0,0,0,0,0,0,0,1,0,0,1
128.553951,128.425308,128.8310486,128.0096621,87.49029766,0.918816671,0.917148163,11183.33333,0,0,0,0,0,0,0,0,0,0,1,0
128.4648971,129.246719,129.3456739,128.0492502,93.49130301,0.918008048,0.972468917,11100,1,0,0,0,0,0,1,1,1,1,1,1
129.1774283,126.554886,129.2961799,126.3767512,69.51967546,0.894798516,0.955398517,11233.33333,0,0,0,0,0,0,1,1,1,1,1,0
126.6538621,124.902199,126.6736518,124.2193469,54.21480939,1.081522464,1.092102311,11566.66667,0,1,1,1,1,1,1,0,0,0,0,0
126.0402658,127.564301,128.088808,125.9314046,78.08328484,1.013626905,1.005103173,12083.33333,1,0,1,0,0,0,1,1,1,1,1,0
125.0803254,126.822083,127.2278385,124.8032287,71.42853904,1.044414982,1.003929482,12200,0,1,1,1,1,1,0,0,0,0,0,1
125.1495985,124.219337,125.8621388,122.9328118,45.98332227,1.000460284,0.990774908,12283.33333,0,0,0,0,0,0,0,0,1,0,0,0
124.1401753,124.20945,125.0605396,123.4573232,41.80736253,0.953293491,0.964508709,12150,0,0,0,0,0,0,0,1,1,1,0,0
